daily_active_users,monthly_revenue,growth_rate,churn_rate,marketing_spend,sector,valuation
19642,3927.423601,0.136749778,0.164667329,6356.66228,SaaS,3121854.156
12475,2365.869345,0.161657738,0.099830002,3505.223251,Healthcare,3154753.42
14604,2976.184791,0.169012182,0.119796357,10548.87053,Fintech,3173970.082
42247,8198.818901,0.148293624,0.169480234,7879.894415,Healthcare,3229628.281
23595,4286.63962,0.129070619,0.168045247,4027.098777,Healthcare,3120010.472
16725,3188.236227,0.092803251,0.25,3602.730321,Fintech,2994152.181
28419,6872.15348,0.2,0.105822042,4828.322911,E-commerce,3276213.573
14658,2650.790974,0.124998705,0.163162898,3964.111563,Healthcare,3080386.252
46649,10923.774,0.2,0.134230168,11051.28607,E-commerce,3351385.286
43321,10082.6282,0.114946691,0.234131094,10325.55753,Healthcare,3156904.294
17443,3828.67986,0.186923519,0.140031867,6267.571381,E-commerce,3177981.677
16085,3130.001762,0.163771388,0.138929659,7233.235253,SaaS,3156003.803
5948,1436.228739,0.170045412,0.126285122,6409.037853,Fintech,3120410.083
10500,2239.180543,0.130069988,0.137120098,5269.523423,Gaming,3095048.18
11274,2166.010892,0.136346508,0.170760856,8923.746825,E-commerce,3077344.908
23566,4949.604249,0.130828645,0.177089058,4181.60884,Fintech,3103940.205
18711,3623.276737,0.1491955,0.128002102,7567.112941,Fintech,3150539.618
11241,2319.24929,0.142022435,0.15952561,7018.445227,Fintech,3089378.406
19137,4110.017971,0.128544947,0.193860628,5453.293567,Fintech,3087875.859
28358,5818.86486,0.111821902,0.182539068,10122.48496,E-commerce,3129898.671
28678,6481.030098,0.114623323,0.191881291,5652.173503,SaaS,3134312.256
8519,2091.535864,0.16189298,0.097923744,6075.690044,SaaS,3148270.602
20658,4221.884846,0.118955283,0.217485331,6078.217722,E-commerce,3066636.9
11029,2259.861577,0.11169568,0.174914013,3418.95718,Fintech,3047984.313
34574,8010.144873,0.137512301,0.156559917,9529.189848,E-commerce,3220715.181
32600,7078.808506,0.068777325,0.236414599,7886.68724,SaaS,3074900.099
14058,2952.443739,0.14301043,0.153061131,8098.48957,E-commerce,3110229.415
15017,3558.52703,0.145103773,0.174114118,3178.148329,E-commerce,3102426.327
17489,4238.853085,0.158430247,0.134170458,5595.177717,E-commerce,3151256.212
7140,1580.375186,0.156780564,0.131627818,4851.525148,E-commerce,3104703.366
26055,5027.500604,0.099063871,0.219602372,7737.991415,Healthcare,3072581.092
19217,4086.303115,0.135121152,0.110248053,5427.791074,E-commerce,3154894.983
35777,7703.000843,0.152283682,0.122208072,4315.073534,Healthcare,3243081.123
12718,2674.016922,0.156391515,0.148461544,5415.454281,E-commerce,3117421.98
16162,3206.059682,0.118728871,0.198031768,8108.058645,Fintech,3060949.432
10370,2209.4584,0.157462767,0.159472753,6468.832076,E-commerce,3104718.826
13331,2816.283473,0.171000571,0.074538138,7559.573919,Fintech,3193973.351
12197,2374.323476,0.114813259,0.175504654,2889.367583,E-commerce,3048853.502
36242,8815.509359,0.073668436,0.243539546,5671.05612,SaaS,3097869.489
15535,3759.064017,0.195710067,0.08375032,4300.309969,Healthcare,3216476.602
23437,5464.879116,0.148127259,0.147205689,5148.193156,Healthcare,3162231.949
18208,3788.47047,0.127476901,0.181543171,9138.817555,Healthcare,3095370.724
11675,2404.161924,0.129607981,0.171697744,4817.060648,Fintech,3067844.368
20248,4660.129367,0.144612945,0.165168845,4871.1649,Healthcare,3136221.485
29719,6614.508688,0.166860149,0.129682998,5994.027994,SaaS,3229228.175
12041,2673.606309,0.098884019,0.212507689,3683.832836,E-commerce,3008386.304
33009,6228.395819,0.122010405,0.189852749,4442.546914,Fintech,3147141.141
14402,3215.67661,0.192655042,0.124425288,6199.421645,E-commerce,3182691.585
17300,4206.156106,0.166373281,0.149568609,7705.2796,SaaS,3156534.36
28719,5341.939425,0.158292371,0.161410621,6048.314962,Healthcare,3188625.169
15808,3220.753393,0.154587053,0.135751743,8062.030812,Gaming,3146575.101
22444,4839.622173,0.148461808,0.142993714,4200.34892,Fintech,3157574.694
18819,4291.120888,0.126854958,0.177185472,5060.217699,Healthcare,3101516.092
23498,4377.07691,0.12189122,0.217288538,6086.921559,SaaS,3082008.295
6698,1614.863912,0.170945205,0.133617983,7790.338736,Gaming,3123567.217
8823,1613.181381,0.129545476,0.204009434,5536.789575,SaaS,3033183.355
29970,7193.947152,0.144023205,0.185582764,10047.873,SaaS,3188464.239
36996,6730.890305,0.136662922,0.193081111,6424.142742,Healthcare,3160471.642
13971,2664.921186,0.2,0.128247836,1723.907632,SaaS,3170673.334
19496,4601.497933,0.135760184,0.145267612,4967.05571,Fintech,3130609.95
25523,6130.918385,0.172712441,0.105712159,7564.78805,E-commerce,3235955.994
31151,7749.079399,0.156156317,0.126629209,6063.231651,SaaS,3229050.917
7991,1503.107404,0.142618724,0.179754025,4649.445323,E-commerce,3060636.826
14143,3066.931869,0.105841637,0.188630335,3903.217966,Fintech,3044187.269
18652,3458.097733,0.139392056,0.148582543,6178.869281,Fintech,3119624.348
31306,5977.8348,0.161839307,0.129816223,12103.49236,SaaS,3231264.395
76819,14765.73106,0.076110212,0.233456664,8872.005406,E-commerce,3240501.499
19653,3624.743851,0.165568222,0.1205011,6228.449454,SaaS,3178548.275
10899,2643.101083,0.185016475,0.104968754,5679.762991,SaaS,3173391.392
26933,5086.159322,0.139856959,0.15405679,5472.035425,Healthcare,3148016.609
42637,9552.984387,0.156794094,0.161557721,4273.168384,Gaming,3234072.865
23248,5202.955743,0.142966236,0.123856968,8610.328128,Healthcare,3173752.292
13998,2714.284491,0.160372814,0.139804681,4929.094521,SaaS,3132883.615
35560,8886.045311,0.177612633,0.115244788,6058.978585,E-commerce,3275652.838
30692,6270.858819,0.088539831,0.223617514,8425.827138,Fintech,3089898.668
13186,3208.900206,0.12066744,0.177048945,4708.243712,Gaming,3075113.699
26654,6567.010688,0.174632098,0.107010272,7221.510986,Gaming,3244620.485
36265,8936.755555,0.175517944,0.167467986,7951.536672,Gaming,3247695.129
39773,9255.122656,0.088530281,0.242363641,11712.82951,SaaS,3121898.481
21306,4213.609861,0.186566749,0.118349477,6872.652994,Fintech,3191751.08
18415,3470.230781,0.06393138,0.247910793,7684.896994,SaaS,2979456.626
40685,8946.303921,0.149094754,0.136005657,4276.689311,Gaming,3245196.821
12027,2467.973344,0.150748261,0.153428221,8117.214544,Fintech,3109497.665
27427,6532.363488,0.114744497,0.238362736,6126.236525,SaaS,3094612.62
11103,2577.553719,0.124484843,0.200314275,8082.629939,Healthcare,3048630.249
37522,7480.115039,0.112816002,0.166063534,7927.662278,Healthcare,3161412.579
19360,3507.859045,0.134514042,0.173574854,6224.701503,SaaS,3102797.287
41534,8166.087091,0.189497602,0.112137243,7866.06849,Gaming,3299937.58
28161,6186.917938,0.161076065,0.149336447,6517.341533,Fintech,3202282.166
11948,2216.710326,0.187254757,0.148384626,7222.547192,E-commerce,3146110.687
44905,10152.08118,0.118624204,0.163182953,7973.026933,SaaS,3229060.239
47840,10860.57652,0.133775088,0.162187047,7795.172622,Gaming,3273002.781
34239,6569.011496,0.101296145,0.176230413,8103.163657,SaaS,3136871.271
15051,3337.443002,0.134368858,0.169927698,4444.075997,Gaming,3092962.463
18901,4205.245687,0.124285574,0.177869615,6592.465874,Healthcare,3098747.261
23687,5056.190785,0.153205503,0.188456951,8171.988454,Gaming,3139261.632
15493,3822.544611,0.121302842,0.161672186,3686.470567,Gaming,3092605.786
51337,9629.354123,0.100070424,0.218050241,6704.693366,Fintech,3188194.166
23674,4935.171926,0.150443139,0.097136273,7546.510925,SaaS,3202457.438
5700,1378.285388,0.145638298,0.193020493,7378.623302,SaaS,3049813.493
26099,5403.588668,0.116363999,0.184214206,3340.064358,Gaming,3105651.535
18507,3881.376367,0.115651753,0.187134055,9570.78833,Gaming,3088654.84
21216,4811.346905,0.118715066,0.176829816,11137.49683,SaaS,3105598.024
18318,4150.665517,0.165580902,0.143889903,8768.086558,Fintech,3165389.364
32975,5988.363446,0.146581026,0.141525814,6352.394726,Gaming,3199990.511
38555,8169.758998,0.1087017,0.194175989,10160.27321,Healthcare,3167800.384
25375,5159.900414,0.116268381,0.210702911,6756.953094,SaaS,3102874.888
18589,4162.795886,0.106591427,0.185607671,5955.362225,Fintech,3076671.094
21575,4722.749422,0.12776982,0.166164185,6275.815577,Healthcare,3122776.123
22243,5017.138062,0.142933189,0.151448685,6242.638202,SaaS,3145186.223
14746,3329.111772,0.11650144,0.2026579,5576.698688,Healthcare,3058635.241
29421,5820.680952,0.2,0.096964127,6429.821663,E-commerce,3278732.046
27723,5468.431987,0.155308221,0.135784421,9106.634112,Gaming,3207388.223
47582,9798.074384,0.126026808,0.177561149,10532.03021,E-commerce,3226042.961
41261,8125.821363,0.132600726,0.188661514,9643.506103,Healthcare,3192309.227
15633,3561.143708,0.100698641,0.173227193,5142.580923,Fintech,3057469.639
33194,7375.727323,0.097978453,0.216978666,8120.085966,SaaS,3094357.382
13691,2671.758816,0.183066581,0.123989309,4212.088499,E-commerce,3157096.337
31193,7545.191691,0.18396982,0.123963554,10677.25673,Healthcare,3264125.291
17012,3610.735469,0.07531223,0.225064293,8405.63633,SaaS,3007188.369
13205,2494.341647,0.157726344,0.142902843,7388.908408,E-commerce,3127544.195
25337,4938.373637,0.179197636,0.134881699,3305.384983,Fintech,3188355.363
5783,1259.476906,0.13695141,0.13205708,4837.308608,SaaS,3080320.332
9177,1869.260204,0.191142835,0.092691746,5082.263322,Fintech,3178903.672
20155,4828.846469,0.163274625,0.102960325,6457.230326,Healthcare,3191035.935
22953,4926.436326,0.152428552,0.183808084,7885.188487,E-commerce,3139971.378
18312,4469.421487,0.133805626,0.191382048,3413.992487,Fintech,3093839.796
9999,1871.091409,0.147928355,0.108632497,7742.827497,Gaming,3122843.541
14633,3318.786632,0.129501901,0.177738117,7737.005073,Healthcare,3083459.004
26785,6482.102309,0.145942026,0.149671803,10282.86729,E-commerce,3176614.642
29463,5907.482742,0.143337502,0.168550264,5738.757718,E-commerce,3163952.294
21848,4140.155182,0.126406931,0.180283688,7686.938088,Healthcare,3106920.214
39277,8325.354476,0.072596865,0.224558025,10616.06786,Fintech,3119252.302
26868,6644.27896,0.131158534,0.167613741,6217.271859,Fintech,3154030.99
15157,3400.356768,0.112134747,0.208219001,5365.105486,E-commerce,3051350.384
19144,4308.900659,0.107116892,0.18098445,3115.345278,SaaS,3073175.099
10922,2479.349569,0.124018803,0.168296252,3898.693767,E-commerce,3064002.168
20867,3814.139044,0.164716387,0.148227703,1146.459655,E-commerce,3148959.183
38409,8111.807425,0.098093674,0.219022839,6417.059221,SaaS,3112516.809
31027,5753.337874,0.108374756,0.19748844,8206.999841,Gaming,3112790.774
44400,8973.689242,0.149733921,0.140648167,5474.257816,Fintech,3276865.272
18931,4496.338379,0.117876654,0.148702432,8427.180836,E-commerce,3111882.391
43176,9755.137794,0.095306563,0.172090037,7718.057565,E-commerce,3201833.922
19997,4993.052708,0.164595691,0.131326688,6102.482208,Healthcare,3189078.492
45972,8828.959824,0.123886613,0.179433999,10418.92222,Healthcare,3206845.692
21787,4527.203445,0.141425255,0.151520095,7790.223503,SaaS,3141806.26
31370,7424.488951,0.128115234,0.150860756,6528.510194,Gaming,3200203.315
46053,8984.867176,0.14043067,0.135448195,8125.378857,E-commerce,3270267.587
19995,3814.256782,0.160895754,0.142356058,4630.876898,E-commerce,3156603.618
24567,5157.421038,0.134431211,0.192706716,7706.127601,Fintech,3122349.476
41958,8679.467725,0.084767126,0.200329636,5172.821803,Healthcare,3123957.757
20609,5123.694497,0.148959111,0.150548662,5436.435361,Fintech,3158125.787
11379,2411.63803,0.134297581,0.151485823,3955.579193,E-commerce,3086234.108
64312,15452.00269,0.14462095,0.167415579,9947.859838,SaaS,3352847.87
17415,4217.174366,0.114710779,0.182782753,5435.069499,E-commerce,3092392.114
23846,4555.802623,0.129037603,0.190722403,5833.618695,E-commerce,3120083.621
39261,9032.830726,0.086559627,0.215793653,4986.935844,Fintech,3117003.13
16248,3240.379256,0.165638066,0.136758707,7939.143631,SaaS,3157184.646
13307,2483.508402,0.180325992,0.102610972,3092.943114,Gaming,3175230.361
25005,6031.939741,0.123269084,0.160010603,8232.819689,Gaming,3146701.641
8986,1801.426231,0.139832432,0.169364575,2903.158676,SaaS,3063554.568
19073,3894.24116,0.116487017,0.188111242,1754.395446,Gaming,3072101.195
24897,5046.104853,0.11656361,0.223713653,12320.84508,Healthcare,3093796.282
19245,3733.927979,0.161501043,0.116560169,8081.859713,Fintech,3168699.134
10180,2142.02711,0.129952987,0.189869122,4680.760722,Gaming,3055735.488
48878,10263.42675,0.140619902,0.161984766,12571.33037,Fintech,3275898.463
23196,4838.97819,0.138326844,0.14219257,6306.832543,Fintech,3144831.991
45052,10999.03323,0.150732307,0.09577073,11041.39819,SaaS,3334160.165
19340,3941.155755,0.128876335,0.158413629,6604.262389,E-commerce,3114090.269
14185,2583.464737,0.175700235,0.114111311,2213.650758,E-commerce,3162375.122
25199,4850.570388,0.19407873,0.095691172,7403.750732,Fintech,3247944.745
19773,4557.771319,0.089428417,0.228607605,4649.944198,Fintech,3040285.115
12223,2705.684532,0.141324579,0.149513661,5858.67141,SaaS,3102432.886
45930,11327.32257,0.125007423,0.180450401,10179.44712,SaaS,3262137.263
16136,3688.858342,0.120726168,0.15139581,4486.519172,Fintech,3096915.312
8776,1699.006545,0.157981663,0.149792886,7412.968151,SaaS,3102879.524
42790,8063.565628,0.162927128,0.111083353,10260.41835,Fintech,3285452.977
17117,3705.029155,0.082502623,0.231016329,5948.400571,SaaS,3002838.045
16253,3682.416068,0.080650455,0.238687617,2668.396657,Fintech,2989033.692
9111,1745.618142,0.1953173,0.07469367,2734.400076,E-commerce,3184364.724
52599,11683.21155,0.117378049,0.221087022,10782.29992,E-commerce,3197119.229
11559,2780.540659,0.147094445,0.143811437,3845.530759,Fintech,3106513.525
22679,5237.2575,0.106979614,0.200264722,5253.777298,Healthcare,3077703.054
34763,7873.589218,0.13452056,0.180773184,8840.335339,E-commerce,3187036.961
27196,6397.945315,0.177915838,0.108605045,7132.991274,SaaS,3245136.147
21379,4003.982897,0.154555073,0.131428052,6543.412738,Gaming,3170030.212
9406,1827.286707,0.151234129,0.140288453,7310.114814,SaaS,3107982.103
14693,2683.925714,0.08979537,0.219357213,6218.458742,SaaS,3010433.157
24194,4600.451749,0.160581943,0.151098749,8172.179276,Fintech,3178182.789
14859,3624.44835,0.143102647,0.184809365,3911.17135,SaaS,3095915.046
24383,4768.099184,0.119969884,0.204895232,9276.562098,Fintech,3104414.683
30973,7010.639596,0.154298489,0.170318309,6683.563348,Fintech,3193628.914
35640,8140.521973,0.107330865,0.210151222,9252.272435,Healthcare,3132328.165
11931,2686.536464,0.161054051,0.154893348,4598.502187,E-commerce,3116270.772
66060,14452.24171,0.15456375,0.137366749,11850.43423,SaaS,3391664.548
32329,6919.34756,0.138993984,0.149927652,8171.744563,Fintech,3177894.444
22007,4608.143858,0.12663884,0.1425014,6526.907423,Healthcare,3143783.567
37978,9273.578509,0.114471474,0.21350367,9782.682475,Gaming,3179906.067
71876,12985.54979,0.12672545,0.174227683,10495.07724,E-commerce,3330183.58
10728,1971.20857,0.131851698,0.174826853,8783.2141,Fintech,3066418.905
19680,4220.885172,0.2,0.05,5622.421293,Healthcare,3263866.57
6706,1362.228043,0.104303875,0.182526151,7418.533374,Fintech,3018771.595
24253,5058.596515,0.134379777,0.185092351,8889.573961,Healthcare,3133827.285
26441,6606.267889,0.145391791,0.161219563,4681.960991,E-commerce,3182509.885
21599,5059.769406,0.144161482,0.14260758,4925.119962,SaaS,3160300.115
15878,3833.243847,0.125499708,0.17215462,5646.217917,Gaming,3093589.368
7904,1626.644935,0.183145955,0.156431209,7582.726077,E-commerce,3118625.616
26549,5224.026309,0.157168014,0.138121022,8016.008859,SaaS,3196348.475
45602,10659.89309,0.150143097,0.152278535,10574.27459,Healthcare,3295146.566
16391,3876.968583,0.122036481,0.177830545,5586.373867,Healthcare,3091458.461
27447,5996.974385,0.124646082,0.179512635,6664.387214,Fintech,3138815.868
10056,2440.751151,0.159784981,0.164296166,6908.528136,Healthcare,3103397.125
27683,6857.432556,0.103598927,0.246045256,6513.773323,Gaming,3070985.438
18093,3853.292399,0.161218243,0.168315001,5712.267001,Gaming,3133146.211
15044,2942.405815,0.13969707,0.164970184,4886.569615,SaaS,3101059.496
15060,3255.940637,0.174655716,0.14919935,7748.306474,SaaS,3152219.752
18091,4509.495188,0.128423643,0.141691583,7788.883044,Gaming,3134789.972
26667,5346.86364,0.19153069,0.108110184,10610.16675,Healthcare,3243520.297
11429,2551.317987,0.156788683,0.129211261,4414.208133,E-commerce,3132108.014
18059,4127.905569,0.156880663,0.131731095,7459.949853,SaaS,3164250.092
21574,4206.390987,0.118790912,0.200423014,8414.228431,Healthcare,3079663.934
12714,2812.23685,0.151452448,0.175878308,4605.842035,Gaming,3096500.792
54086,10926.20981,0.10737012,0.166014091,9441.037967,Healthcare,3227008.456
14375,3447.048419,0.096838574,0.19963847,4731.182959,Healthcare,3037566.828
15760,3625.316139,0.136509746,0.150458798,8496.081483,Gaming,3117836.665
13505,3212.010967,0.178354276,0.135002471,5614.860386,Fintech,3158474.712
54135,10500.98645,0.121899811,0.20033252,10070.21546,Healthcare,3243991.994
29040,5297.483462,0.127133578,0.218191926,6516.086158,SaaS,3114015.257
13790,3303.212444,0.134109428,0.189836059,4181.431581,Gaming,3074642.017
38296,7930.05972,0.19872974,0.124182561,11504.27753,Fintech,3293996.327
24351,4689.529432,0.156477919,0.123494432,8846.918842,Fintech,3187185.655
25049,4669.95209,0.090187562,0.196301806,6767.253014,Fintech,3078580.402
18541,4007.730901,0.124740268,0.176376484,4961.841808,Healthcare,3099648.376
15142,2884.686622,0.13065368,0.220707424,7038.145009,Gaming,3054831.996
26078,5728.513623,0.115753963,0.185773863,10811.51598,Healthcare,3111694.364
16771,3872.616062,0.143821206,0.184806243,6501.037503,Healthcare,3097186.665
54632,11879.95086,0.106366273,0.185255985,7755.704842,Fintech,3252237.114
11676,2840.291906,0.128971549,0.170556605,4142.810306,Fintech,3077005.634
47480,9063.451203,0.131646958,0.167927583,6066.428175,Gaming,3235446.701
20833,4470.27729,0.093704691,0.196433357,4267.620241,E-commerce,3059843.713
25579,4896.417413,0.073099329,0.240646012,4849.255183,E-commerce,3017901.254
